,counter,phi,theta,psi,accel_x,accel_y,accel_z,gps_x,gps_y,gps_z,height,ultrasound,opticflow_vx,opticflow_vy
848,848,-634,525,10716,-15,-267,-374,392433206,30036037,500219822,1.015625,3098,-6.081818,83.081528
849,849,-596,539,10690,-255,-320,65,392433208,30036038,500219821,1.011719,35874,18.220798,71.757187
850,850,-596,539,10690,-255,-320,65,392433208,30036038,500219821,1.011719,35874,18.220798,71.757187
851,851,-596,539,10690,-255,-320,65,392433208,30036038,500219821,1.011719,35874,18.220798,71.757187
852,852,-619,564,10601,6,-309,21,392433210,30036040,500219819,1.011719,3113,-30.504972,72.080849
853,853,-619,564,10601,6,-309,21,392433210,30036040,500219819,1.011719,3113,-30.504972,72.080849
854,854,-619,564,10601,6,-309,21,392433210,30036040,500219819,1.011719,3113,-30.504972,72.080849
855,855,-604,588,10503,-46,-389,-152,392433212,30036042,500219818,1.015625,35908,0.0,91.152992
856,856,-604,588,10503,-46,-389,-152,392433212,30036042,500219818,1.015625,35908,0.0,91.152992
857,857,-604,588,10503,-46,-389,-152,392433212,30036042,500219818,1.015625,35908,0.0,91.152992
858,858,-599,617,10423,86,-309,-128,392433215,30036044,500219816,1.015625,3135,18.582418,73.181335
859,859,-599,617,10423,86,-309,-128,392433215,30036044,500219816,1.015625,3135,18.582418,73.181335
860,860,-599,617,10423,86,-309,-128,392433215,30036044,500219816,1.015625,3135,18.582418,73.181335
861,861,-570,617,10391,300,-375,5,392433217,30036046,500219814,1.019531,3133,37.049778,86.633774
862,862,-570,617,10391,300,-375,5,392433217,30036046,500219814,1.019531,3133,37.049778,86.633774
863,863,-570,617,10391,300,-375,5,392433217,30036046,500219814,1.019531,3133,37.049778,86.633774
864,864,-547,614,10352,293,-188,179,392433219,30036047,500219813,1.019531,3135,18.51667,86.595345
865,865,-547,614,10352,293,-188,179,392433219,30036047,500219813,1.019531,3135,18.51667,86.595345
866,866,-547,614,10352,293,-188,179,392433219,30036047,500219813,1.019531,3135,18.51667,86.595345
867,867,-579,609,10282,362,-288,-136,392433222,30036049,500219811,1.019531,35904,0.0,70.831696
868,868,-579,609,10282,362,-288,-136,392433222,30036049,500219811,1.019531,35904,0.0,70.831696
869,869,-579,609,10282,362,-288,-136,392433222,30036049,500219811,1.019531,35904,0.0,70.831696
870,870,-578,594,10266,204,-64,-237,392433223,30036050,500219810,1.023438,3138,14.976248,68.56366
871,871,-578,594,10266,204,-64,-237,392433223,30036050,500219810,1.023438,3138,14.976248,68.56366
872,872,-578,594,10266,204,-64,-237,392433223,30036050,500219810,1.023438,3138,14.976248,68.56366
873,873,-547,588,10277,4,28,55,392433225,30036052,500219808,1.023438,3143,18.582418,68.607491
874,874,-547,588,10277,4,28,55,392433225,30036052,500219808,1.023438,3143,18.582418,68.607491
875,875,-547,588,10277,4,28,55,392433225,30036052,500219808,1.023438,3143,18.582418,68.607491
876,876,-542,601,10259,-158,-84,177,392433227,30036054,500219807,1.027344,3148,-10.355529,73.407906
877,877,-542,601,10259,-158,-84,177,392433227,30036054,500219807,1.027344,3148,-10.355529,73.407906
878,878,-542,601,10259,-158,-84,177,392433227,30036054,500219807,1.027344,3148,-10.355529,73.407906
879,879,-560,617,10254,56,-271,125,392433229,30036056,500219805,1.027344,3150,-8.291728,76.533989
880,880,-560,617,10254,56,-271,125,392433229,30036056,500219805,1.027344,3150,-8.291728,76.533989
881,881,-560,617,10254,56,-271,125,392433229,30036056,500219805,1.027344,3150,-8.291728,76.533989
882,882,-537,609,10289,-225,-122,3,392433231,30036058,500219804,1.023438,3119,35.490284,37.600609
883,883,-537,609,10289,-225,-122,3,392433231,30036058,500219804,1.023438,3119,35.490284,37.600609
884,884,-537,609,10289,-225,-122,3,392433231,30036058,500219804,1.023438,3119,35.490284,37.600609
885,885,-561,621,10300,-163,-150,-238,392433233,30036061,500219801,1.023438,3120,-10.209418,79.910927
886,886,-561,621,10300,-163,-150,-238,392433233,30036061,500219801,1.023438,3120,-10.209418,79.910927
887,887,-561,621,10300,-163,-150,-238,392433233,30036061,500219801,1.023438,3120,-10.209418,79.910927
888,888,-553,618,10337,129,-166,-335,392433235,30036063,500219799,1.019531,3098,-10.081573,1.488873
889,889,-553,618,10337,129,-166,-335,392433235,30036063,500219799,1.019531,3098,-10.081573,1.488873
890,890,-553,618,10337,129,-166,-335,392433235,30036063,500219799,1.019531,3098,-10.081573,1.488873
891,891,-560,572,10389,319,-85,-282,392433236,30036065,500219798,1.019531,3104,4.060025,104.929115
892,892,-560,572,10389,319,-85,-282,392433236,30036065,500219798,1.019531,3104,4.060025,104.929115
893,893,-560,572,10389,319,-85,-282,392433236,30036065,500219798,1.019531,3104,4.060025,104.929115
894,894,-585,549,10407,558,-116,-1,392433239,30036068,500219797,1.023438,3117,4.070982,94.691078
895,895,-585,549,10407,558,-116,-1,392433239,30036068,500219797,1.023438,3117,4.070982,94.691078
896,896,-585,549,10407,558,-116,-1,392433239,30036068,500219797,1.023438,3117,4.070982,94.691078
897,897,-551,517,10435,128,-430,161,392433241,30036070,500219795,1.027344,3137,0.0,96.432831
898,898,-551,517,10435,128,-430,161,392433241,30036070,500219795,1.027344,3137,0.0,96.432831
899,899,-551,517,10435,128,-430,161,392433241,30036070,500219795,1.027344,3137,0.0,96.432831
900,900,-570,485,10458,268,-478,263,392433242,30036073,500219794,1.03125,3134,-20.368887,81.219513
901,901,-570,485,10458,268,-478,263,392433242,30036073,500219794,1.03125,3134,-20.368887,81.219513
902,902,-570,485,10458,268,-478,263,392433242,30036073,500219794,1.03125,3134,-20.368887,81.219513
903,903,-577,437,10491,1,-316,-84,392433244,30036075,500219792,1.023438,3123,0.0,68.304054
904,904,-577,437,10491,1,-316,-84,392433244,30036075,500219792,1.023438,3123,0.0,68.304054
905,905,-577,437,10491,1,-316,-84,392433244,30036075,500219792,1.023438,3123,0.0,68.304054
906,906,-576,402,10523,-48,-142,-390,392433245,30036076,500219791,1.023438,3116,3.071044,65.76326
907,907,-576,402,10523,-48,-142,-390,392433245,30036076,500219791,1.023438,3116,3.071044,65.76326
908,908,-576,402,10523,-48,-142,-390,392433245,30036076,500219791,1.023438,3116,3.071044,65.76326
909,909,-568,402,10535,88,-187,-209,392433247,30036078,500219789,1.023438,3108,0.0,74.36676
910,910,-568,402,10535,88,-187,-209,392433247,30036078,500219789,1.023438,3108,0.0,74.36676
911,911,-568,402,10535,88,-187,-209,392433247,30036078,500219789,1.023438,3108,0.0,74.36676
912,912,-532,412,10550,-136,-155,-231,392433249,30036080,500219788,1.023438,3101,0.0,71.692451
913,913,-532,412,10550,-136,-155,-231,392433249,30036080,500219788,1.023438,3101,0.0,71.692451
914,914,-532,412,10550,-136,-155,-231,392433249,30036080,500219788,1.023438,3101,0.0,71.692451
915,915,-525,450,10532,-85,-175,162,392433251,30036082,500219787,1.027344,3117,-9.16793,83.493179
916,916,-525,450,10532,-85,-175,162,392433251,30036082,500219787,1.027344,3117,-9.16793,83.493179
917,917,-525,450,10532,-85,-175,162,392433251,30036082,500219787,1.027344,3117,-9.16793,83.493179
918,918,-539,470,10494,0,-167,9,392433253,30036084,500219785,1.027344,3117,0.0,95.073402
919,919,-539,470,10494,0,-167,9,392433253,30036084,500219785,1.027344,3117,0.0,95.073402
920,920,-539,470,10494,0,-167,9,392433253,30036084,500219785,1.027344,3117,0.0,95.073402
921,921,-544,488,10470,-101,-98,67,392433255,30036086,500219783,1.027344,3029,0.0,86.057243
922,922,-544,488,10470,-101,-98,67,392433255,30036086,500219783,1.027344,3029,0.0,86.057243
923,923,-544,488,10470,-101,-98,67,392433255,30036086,500219783,1.027344,3029,0.0,86.057243
924,924,-528,507,10463,-146,-115,58,392433257,30036088,500219782,1.027344,3097,0.0,81.09906
925,925,-528,507,10463,-146,-115,58,392433257,30036088,500219782,1.027344,3097,0.0,81.09906
926,926,-528,507,10463,-146,-115,58,392433257,30036088,500219782,1.027344,3097,0.0,81.09906
927,927,-515,535,10429,-107,-180,58,392433259,30036090,500219780,1.023438,2779,0.0,92.779419
928,928,-515,535,10429,-107,-180,58,392433259,30036090,500219780,1.023438,2779,0.0,92.779419
929,929,-515,535,10429,-107,-180,58,392433259,30036090,500219780,1.023438,2779,0.0,92.779419
930,930,-530,561,10370,267,-464,-51,392433261,30036092,500219777,1.027344,3103,-26.149076,54.064693
931,931,-530,561,10370,267,-464,-51,392433261,30036092,500219777,1.027344,3103,-26.149076,54.064693
932,932,-530,561,10370,267,-464,-51,392433261,30036092,500219777,1.027344,3103,-26.149076,54.064693
933,933,-531,522,10318,222,-402,-287,392433264,30036095,500219775,1.019531,3088,16.642813,96.26593
934,934,-531,522,10318,222,-402,-287,392433264,30036095,500219775,1.019531,3088,16.642813,96.26593
935,935,-531,522,10318,222,-402,-287,392433264,30036095,500219775,1.019531,3088,16.642813,96.26593
936,936,-556,472,10254,670,-248,-358,392433266,30036096,500219773,1.019531,3067,-3.020362,102.592628
937,937,-556,472,10254,670,-248,-358,392433266,30036096,500219773,1.019531,3067,-3.020362,102.592628
938,938,-556,472,10254,670,-248,-358,392433266,30036096,500219773,1.019531,3067,-3.020362,102.592628
939,939,-576,439,10156,248,-293,279,392433268,30036098,500219772,1.023438,3080,-33.951336,70.786179
940,940,-576,439,10156,248,-293,279,392433268,30036098,500219772,1.023438,3080,-33.951336,70.786179
941,941,-576,439,10156,248,-293,279,392433268,30036098,500219772,1.023438,3080,-33.951336,70.786179
942,942,-548,368,10109,-103,-206,251,392433269,30036100,500219770,1.019531,3101,-2.010835,68.302032
943,943,-548,368,10109,-103,-206,251,392433269,30036100,500219770,1.019531,3101,-2.010835,68.302032
944,944,-548,368,10109,-103,-206,251,392433269,30036100,500219770,1.019531,3101,-2.010835,68.302032
945,945,-542,317,10094,130,-293,-416,392433271,30036101,500219769,1.019531,3058,12.240344,72.307426
946,946,-542,317,10094,130,-293,-416,392433271,30036101,500219769,1.019531,3058,12.240344,72.307426
947,947,-542,317,10094,130,-293,-416,392433271,30036101,500219769,1.019531,3058,12.240344,72.307426
948,948,-494,316,10135,227,-538,-320,392433273,30036103,500219767,1.015625,3053,35.98135,69.374855
949,949,-494,316,10135,227,-538,-320,392433273,30036103,500219767,1.015625,3053,35.98135,69.374855
950,950,-465,323,10261,473,-621,-124,392433274,30036104,500219766,1.019531,3049,23.812233,55.680332
951,951,-465,323,10261,473,-621,-124,392433274,30036104,500219766,1.019531,3049,23.812233,55.680332
952,952,-465,323,10261,473,-621,-124,392433274,30036104,500219766,1.019531,3049,23.812233,55.680332
953,953,-465,323,10261,473,-621,-124,392433274,30036104,500219766,1.019531,3049,23.812233,55.680332
954,954,-373,307,10479,74,-434,96,392433276,30036105,500219765,1.015625,3091,43.997295,59.069405
955,955,-373,307,10479,74,-434,96,392433276,30036105,500219765,1.015625,3091,43.997295,59.069405
956,956,-293,289,10724,8,-507,29,392433277,30036105,500219764,1.015625,3069,31.983423,44.281826
957,957,-293,289,10724,8,-507,29,392433277,30036105,500219764,1.015625,3069,31.983423,44.281826
958,958,-293,289,10724,8,-507,29,392433277,30036105,500219764,1.015625,3069,31.983423,44.281826
959,959,-233,267,11045,-34,-372,-32,392433278,30036105,500219763,1.015625,3046,50.286983,43.685364
960,960,-233,267,11045,-34,-372,-32,392433278,30036105,500219763,1.015625,3046,50.286983,43.685364
961,961,-233,267,11045,-34,-372,-32,392433278,30036105,500219763,1.015625,3046,50.286983,43.685364
962,962,-158,251,11489,213,-147,-75,392433280,30036105,500219761,1.015625,3053,41.479641,59.070415
963,963,-158,251,11489,213,-147,-75,392433280,30036105,500219761,1.015625,3053,41.479641,59.070415
964,964,-158,251,11489,213,-147,-75,392433280,30036105,500219761,1.015625,3053,41.479641,59.070415
965,965,-237,256,11952,306,150,-148,392433281,30036105,500219760,1.015625,3044,0.0,70.721443
966,966,-237,256,11952,306,150,-148,392433281,30036105,500219760,1.015625,3044,0.0,70.721443
967,967,-237,256,11952,306,150,-148,392433281,30036105,500219760,1.015625,3044,0.0,70.721443
968,968,-226,253,12521,178,11,-84,392433283,30036105,500219759,1.011719,3030,11.802014,50.109875
969,969,-226,253,12521,178,11,-84,392433283,30036105,500219759,1.011719,3030,11.802014,50.109875
970,970,-226,253,12521,178,11,-84,392433283,30036105,500219759,1.011719,3030,11.802014,50.109875
971,971,-190,249,-12586,393,120,-62,392433284,30036105,500219758,1.015625,3041,-8.826854,47.797668
972,972,-190,249,-12586,393,120,-62,392433284,30036105,500219758,1.015625,3041,-8.826854,47.797668
973,973,-190,249,-12586,393,120,-62,392433284,30036105,500219758,1.015625,3041,-8.826854,47.797668
974,974,-177,234,-12028,269,-281,-89,392433286,30036105,500219757,1.015625,3067,17.990675,44.281826
975,975,-177,234,-12028,269,-281,-89,392433286,30036105,500219757,1.015625,3067,17.990675,44.281826
976,976,-177,234,-12028,269,-281,-89,392433286,30036105,500219757,1.015625,3067,17.990675,44.281826
977,977,-254,255,-11557,228,-294,-428,392433287,30036105,500219756,1.015625,3023,-41.345402,17.445702
978,978,-254,255,-11557,228,-294,-428,392433287,30036105,500219756,1.015625,3023,-41.345402,17.445702
979,979,-254,255,-11557,228,-294,-428,392433287,30036105,500219756,1.015625,3023,-41.345402,17.445702
980,980,-216,254,-11119,61,-501,182,392433288,30036105,500219756,1.019531,3035,35.422482,30.51582
981,981,-216,254,-11119,61,-501,182,392433288,30036105,500219756,1.019531,3035,35.422482,30.51582
982,982,-216,254,-11119,61,-501,182,392433288,30036105,500219756,1.019531,3035,35.422482,30.51582
983,983,-302,275,-10815,352,1,-103,392433289,30036104,500219755,1.027344,3080,-20.931591,30.912315
984,984,-302,275,-10815,352,1,-103,392433289,30036104,500219755,1.027344,3080,-20.931591,30.912315
985,985,-302,275,-10815,352,1,-103,392433289,30036104,500219755,1.027344,3080,-20.931591,30.912315
986,986,-313,298,-10546,43,-210,645,392433291,30036103,500219755,1.027344,3132,12.147198,17.939297
987,987,-313,298,-10546,43,-210,645,392433291,30036103,500219755,1.027344,3132,12.147198,17.939297
988,988,-313,298,-10546,43,-210,645,392433291,30036103,500219755,1.027344,3132,12.147198,17.939297
989,989,-292,267,-10291,-96,-336,172,392433292,30036102,500219754,1.027344,3124,0.0,27.576509
990,990,-292,267,-10291,-96,-336,172,392433292,30036102,500219754,1.027344,3124,0.0,27.576509
991,991,-292,267,-10291,-96,-336,172,392433292,30036102,500219754,1.027344,3124,0.0,27.576509
992,992,-329,272,-10137,-163,-75,31,392433293,30036101,500219753,1.027344,3109,-37.148396,36.574478
993,993,-329,272,-10137,-163,-75,31,392433293,30036101,500219753,1.027344,3109,-37.148396,36.574478
994,994,-329,272,-10137,-163,-75,31,392433293,30036101,500219753,1.027344,3109,-37.148396,36.574478
995,995,-379,278,-10018,-169,-513,-186,392433294,30036100,500219752,1.027344,3092,-17.941362,52.992535
996,996,-379,278,-10018,-169,-513,-186,392433294,30036100,500219752,1.027344,3092,-17.941362,52.992535
